id,Category,len,color,fit_shape,length,occasion,ornamentation,pattern,print_or_pattern_type,sleeve_length,sleeve_styling,attr_10
27727,Kurtis,9,white,,calf length,,default,default,default,three-quarter sleeves,regular,
27728,Kurtis,9,black,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,
27729,Kurtis,9,red,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,
27730,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27731,Kurtis,9,black,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
27732,Kurtis,9,blue,,calf length,daily,default,default,default,short sleeves,,
27733,Kurtis,9,orange,,calf length,,default,default,default,three-quarter sleeves,regular,
27734,Kurtis,9,pink,,calf length,,default,default,default,three-quarter sleeves,regular,
27735,Kurtis,9,,,calf length,daily,default,default,default,three-quarter sleeves,regular,
27736,Kurtis,9,green,,,daily,default,default,default,,regular,
27737,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
27738,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
27739,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
27740,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,
27741,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27742,Kurtis,9,green,,,party,default,default,default,three-quarter sleeves,regular,
27743,Kurtis,9,purple,,calf length,daily,default,default,default,three-quarter sleeves,regular,
27744,Kurtis,9,blue,,calf length,,default,default,default,three-quarter sleeves,regular,
27745,Kurtis,9,yellow,,calf length,daily,default,default,default,three-quarter sleeves,regular,
27746,Kurtis,9,yellow,,,party,default,default,default,three-quarter sleeves,regular,
27747,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27748,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27749,Kurtis,9,black,,calf length,,default,solid,solid,three-quarter sleeves,regular,
27750,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27751,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27752,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27753,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27754,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27755,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27756,Kurtis,9,green,,,daily,default,default,default,three-quarter sleeves,regular,
27757,Kurtis,9,red,,,party,default,default,default,three-quarter sleeves,regular,
27758,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27759,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27760,Kurtis,9,white,,calf length,,default,default,default,three-quarter sleeves,regular,
27761,Kurtis,9,yellow,,calf length,,default,default,default,three-quarter sleeves,regular,
27762,Kurtis,9,grey,,calf length,,default,default,default,three-quarter sleeves,regular,
27763,Kurtis,9,orange,,calf length,,default,default,default,three-quarter sleeves,regular,
27764,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27765,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27766,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27767,Kurtis,9,black,,calf length,,default,default,default,three-quarter sleeves,regular,
27768,Kurtis,9,black,a-line,calf length,,default,default,default,three-quarter sleeves,regular,
27769,Kurtis,9,,,calf length,,default,default,default,three-quarter sleeves,regular,
27770,Kurtis,9,,,calf length,,default,default,default,three-quarter sleeves,regular,
27771,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27772,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27773,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27774,Kurtis,9,yellow,,calf length,,default,default,default,three-quarter sleeves,regular,
27775,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27776,Kurtis,9,red,a-line,calf length,party,net,solid,solid,three-quarter sleeves,regular,
27777,Kurtis,9,yellow,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
27778,Kurtis,9,red,straight,calf length,daily,default,default,default,three-quarter sleeves,regular,
27779,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
27780,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27781,Kurtis,9,black,,,party,,solid,solid,three-quarter sleeves,regular,
27782,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27783,Kurtis,9,grey,,calf length,,,default,default,three-quarter sleeves,regular,
27784,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27785,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27786,Kurtis,9,black,a-line,calf length,daily,,default,default,short sleeves,,
27787,Kurtis,9,multicolor,straight,calf length,daily,,default,default,three-quarter sleeves,regular,
27788,Kurtis,9,black,,,party,default,default,default,three-quarter sleeves,regular,
27789,Kurtis,9,grey,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,
27790,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27791,Kurtis,9,blue,a-line,,party,net,solid,solid,three-quarter sleeves,regular,
27792,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27793,Kurtis,9,green,a-line,,party,default,solid,solid,three-quarter sleeves,regular,
27794,Kurtis,9,pink,a-line,calf length,daily,,default,default,short sleeves,regular,
27795,Kurtis,9,purple,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27796,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27797,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,
27798,Kurtis,9,red,a-line,,party,default,solid,solid,three-quarter sleeves,regular,
27799,Kurtis,9,maroon,a-line,calf length,party,,solid,solid,three-quarter sleeves,regular,
27800,Kurtis,9,yellow,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27801,Kurtis,9,yellow,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27802,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27803,Kurtis,9,purple,a-line,,,default,default,default,three-quarter sleeves,regular,
27804,Kurtis,9,yellow,a-line,knee length,daily,,default,default,short sleeves,regular,
27805,Kurtis,9,grey,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27806,Kurtis,9,pink,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27807,Kurtis,9,blue,,,daily,,default,default,,regular,
27808,Kurtis,9,multicolor,a-line,calf length,party,,default,default,three-quarter sleeves,regular,
27809,Kurtis,9,purple,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27810,Kurtis,9,white,,,daily,,default,default,,regular,
27811,Kurtis,9,orange,,calf length,daily,,default,default,three-quarter sleeves,,
27812,Kurtis,9,red,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27813,Kurtis,9,white,a-line,calf length,daily,,default,default,short sleeves,,
27814,Kurtis,9,black,a-line,,party,net,solid,solid,three-quarter sleeves,regular,
27815,Kurtis,9,orange,a-line,,party,net,solid,solid,three-quarter sleeves,regular,
27816,Kurtis,9,white,,calf length,party,,default,default,,regular,
27817,Kurtis,9,maroon,straight,knee length,daily,,default,default,short sleeves,regular,
27818,Kurtis,9,red,a-line,calf length,daily,,default,default,short sleeves,regular,
27819,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27820,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,
27821,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,
27822,Kurtis,9,green,a-line,knee length,,,solid,solid,three-quarter sleeves,regular,
27823,Kurtis,9,,a-line,calf length,party,,default,default,three-quarter sleeves,regular,
27824,Kurtis,9,pink,,,,,default,default,three-quarter sleeves,regular,
27825,Kurtis,9,blue,a-line,,party,default,solid,solid,three-quarter sleeves,regular,
27826,Kurtis,9,pink,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27827,Kurtis,9,green,,,,,default,default,,regular,
27828,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,
27829,Kurtis,9,red,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27830,Kurtis,9,red,,calf length,,,default,default,three-quarter sleeves,regular,
27831,Kurtis,9,blue,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27832,Kurtis,9,pink,a-line,calf length,party,,default,default,three-quarter sleeves,regular,
27833,Kurtis,9,multicolor,,calf length,daily,,default,default,sleeveless,sleeveless,
27834,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27835,Kurtis,9,blue,,,,,default,default,three-quarter sleeves,regular,
27836,Kurtis,9,black,a-line,calf length,daily,net,solid,,three-quarter sleeves,regular,
27837,Kurtis,9,blue,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27838,Kurtis,9,green,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27839,Kurtis,9,orange,a-line,calf length,party,,default,default,three-quarter sleeves,regular,
27840,Kurtis,9,white,,,party,,default,default,,regular,
27841,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27842,Kurtis,9,blue,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,
27843,Kurtis,9,,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27844,Kurtis,9,purple,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27845,Kurtis,9,navy blue,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27846,Kurtis,9,white,,calf length,daily,,default,default,sleeveless,sleeveless,
27847,Kurtis,9,pink,,calf length,party,,default,default,,regular,
27848,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27849,Kurtis,9,blue,straight,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27850,Kurtis,9,yellow,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27851,Kurtis,9,navy blue,,calf length,party,,solid,solid,three-quarter sleeves,regular,
27852,Kurtis,9,maroon,a-line,knee length,daily,,default,default,short sleeves,regular,
27853,Kurtis,9,grey,straight,knee length,daily,,default,default,three-quarter sleeves,,
27854,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27855,Kurtis,9,blue,a-line,calf length,,,default,default,three-quarter sleeves,regular,
27856,Kurtis,9,black,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27857,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27858,Kurtis,9,purple,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27859,Kurtis,9,orange,,,party,,default,default,,regular,
27860,Kurtis,9,green,,,,,default,default,three-quarter sleeves,regular,
27861,Kurtis,9,navy blue,,,party,,default,default,,regular,
27862,Kurtis,9,green,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27863,Kurtis,9,pink,a-line,knee length,party,,default,default,three-quarter sleeves,regular,
27864,Kurtis,9,multicolor,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27865,Kurtis,9,pink,,,party,,default,default,three-quarter sleeves,regular,
27866,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27867,Kurtis,9,black,a-line,calf length,daily,,default,default,three-quarter sleeves,,
27868,Kurtis,9,grey,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27869,Kurtis,9,white,,calf length,,,default,default,three-quarter sleeves,regular,
27870,Kurtis,9,blue,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27871,Kurtis,9,green,,calf length,daily,,default,default,,regular,
27872,Kurtis,9,red,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27873,Kurtis,9,pink,a-line,calf length,party,,default,default,three-quarter sleeves,regular,
27874,Kurtis,9,grey,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,
27875,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27876,Kurtis,9,yellow,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
27877,Kurtis,9,white,,calf length,daily,,default,default,three-quarter sleeves,regular,
27878,Kurtis,9,blue,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,
27879,Kurtis,9,black,a-line,knee length,daily,,solid,solid,,regular,
27880,Kurtis,9,grey,a-line,calf length,daily,,default,default,short sleeves,regular,
27881,Kurtis,9,pink,,calf length,daily,,default,default,sleeveless,sleeveless,
27882,Kurtis,9,multicolor,,calf length,daily,,default,default,sleeveless,sleeveless,
27883,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
27884,Kurtis,9,pink,a-line,knee length,daily,,default,default,three-quarter sleeves,regular,
27885,Kurtis,9,multicolor,,calf length,daily,,default,default,sleeveless,sleeveless,
27886,Kurtis,9,maroon,,calf length,party,,default,default,three-quarter sleeves,,
27887,Kurtis,9,purple,straight,knee length,daily,,default,default,three-quarter sleeves,regular,
27888,Kurtis,9,pink,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27889,Kurtis,9,pink,,calf length,daily,,default,default,sleeveless,sleeveless,
27890,Kurtis,9,yellow,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
27891,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
